Scenario,Method,Bus,TimeSlot,Voltage_pu,VoltageSq
S3_Carbon_NoDR,admm,15,7,0.966068190760282,0.9332877491988447
S3_Carbon_NoDR,admm,15,8,0.9740071981814702,0.9486900221093179
S3_Carbon_NoDR,admm,15,9,0.9704825457634587,0.9418363716315237
S3_Carbon_NoDR,admm,15,10,0.9658969701689433,0.9329569569815445
S3_Carbon_NoDR,admm,15,11,0.9629829780192812,0.9273362159548836
S3_Carbon_NoDR,admm,15,12,0.9628910666370302,0.9271592062093977
S3_Carbon_NoDR,admm,15,13,0.9628032320834784,0.9269900637103923
S3_Carbon_NoDR,admm,15,14,0.9629455169178532,0.9272640685521916
S3_Carbon_NoDR,admm,15,15,0.9631839558717795,0.9277233328488101
S3_Carbon_NoDR,admm,15,16,0.962614776174859,0.926627207310174
S3_Carbon_NoDR,admm,15,17,0.9618485933217394,0.925152716475009
S3_Carbon_NoDR,admm,15,18,0.9621114483865152,0.9256584391163981
S3_Carbon_NoDR,admm,15,19,0.9621707910863483,0.9257726312197292
S3_Carbon_NoDR,admm,15,20,0.9657235333129502,0.9326219427944489
S3_Carbon_NoDR,admm,15,21,0.9728427103452781,0.9464229390719467
S3_Carbon_NoDR,admm,15,22,0.9784006085451468,0.9572677508015135
S3_Carbon_NoDR,admm,15,23,0.9659338311055496,0.9330281660742445
S3_Carbon_NoDR,admm,15,24,0.9648116867786496,0.930861590944663
S3_Carbon_NoDR,admm,16,1,1.0017311382419907,1.003465273323594
S3_Carbon_NoDR,admm,16,2,1.0026009358279027,1.0052086365229862
S3_Carbon_NoDR,admm,16,3,0.9516809719031536,0.9056966722825309
S3_Carbon_NoDR,admm,16,4,0.9500000000000223,0.9025000000000424
S3_Carbon_NoDR,admm,16,5,0.9500000000000084,0.9025000000000158
S3_Carbon_NoDR,admm,16,6,0.9607711529681215,0.9230812083756935
S3_Carbon_NoDR,admm,16,7,0.9620484340384488,0.9255371894358314
S3_Carbon_NoDR,admm,16,8,0.9713611435356678,0.9435424711709203
S3_Carbon_NoDR,admm,16,9,0.9678948751057729,0.9368204892560196
